CODIGO	CD_BANCO	VALOR	DIAS_PRIMEIRA_PARCELA	TIPO_CLIENTE	CD_SEXO	QTDE_DIVIDAS_ANTERIORES	CD_CARTEIRA_CLIENTE	IDADE	GRUPO_IDADE_CONTA	ALVO_1_0
98813	B341	627.44	28	NEUTRO	M	0	F	46	MAIOR OU IGUAL A 15	0
98814	B341	627.44	15	NEUTRO	M	0	F	46	MAIOR OU IGUAL A 15	0
98815	B237	403.13	50	NEUTRO	M	0	F	43	MAIOR OU IGUAL A 15	1
98816	B237	403.13	42	NEUTRO	M	0	F	43	MAIOR OU IGUAL A 15	1
98817	B237	403.11	22	NEUTRO	M	0	F	43	MAIOR OU IGUAL A 15	1
98818	B104	585.6	45	NEUTRO	M	2	F	39	ENTRE 1 E 2 ANOS	0
98822	B237	568.03	16	VIP	F	0	F	36	ENTRE 4 E 9 ANOS	1
98822	B237	568.03	16	VIP	F	0	F	36	ENTRE 4 E 9 ANOS	1
98823	B237	568.03	25	VIP	F	0	F	36	ENTRE 4 E 9 ANOS	1
98824	B237	571.56	35	NOVO	M	16	F	37	ENTRE 4 E 9 ANOS	0
98825	B237	571.56	16	NOVO	M	16	F	37	ENTRE 4 E 9 ANOS	0
98826	B237	571.56	19	NOVO	M	16	F	37	ENTRE 4 E 9 ANOS	0
98827	B237	571.56	21	NOVO	M	16	F	37	ENTRE 4 E 9 ANOS	0
98831	B237	160	28	NOVO	M	15	A	27	ENTRE 2 E 4 ANOS	0
98832	B237	160	34	NOVO	M	15	A	27	ENTRE 2 E 4 ANOS	0
98833	B237	160	17	NOVO	M	15	A	27	ENTRE 2 E 4 ANOS	0
98834	B237	160	20	NOVO	M	15	A	27	ENTRE 2 E 4 ANOS	0
98835	B104	2000	13	VIP	M	0	A	43	ENTRE 4 E 9 ANOS	1
98836	B1	420	11	NOVO	 	4	A	40	ATÉ 1 ANO	0
98839	B237	265	12	NEUTRO	M	16	A	41	ENTRE 4 E 9 ANOS	0
98840	B237	265	11	NEUTRO	M	16	A	41	ENTRE 4 E 9 ANOS	0
98841	B237	265	14	NEUTRO	M	16	A	41	ENTRE 4 E 9 ANOS	0
98842	B237	265	12	NEUTRO	M	16	A	41	ENTRE 4 E 9 ANOS	0
98843	B237	265	26	NEUTRO	M	16	A	41	ENTRE 4 E 9 ANOS	0
98844	B237	265	28	NEUTRO	M	16	A	41	ENTRE 4 E 9 ANOS	0
98845	B341	383	12	NEUTRO	 	10	A	32	ATÉ 1 ANO	0
98846	B341	383	12	NEUTRO	 	10	A	32	ENTRE 1 E 2 ANOS	0
98847	B341	383	25	NEUTRO	 	10	A	32	ENTRE 1 E 2 ANOS	0
98850	B237	400	11	NOVO	M	0	A	33	ENTRE 9 E 14 ANOS	1
98851	B237	399	11	NOVO	M	16	A	34	ENTRE 4 E 9 ANOS	0
98853	B341	255	56	NOVO	F	0	G	69	ENTRE 4 E 9 ANOS	1
98854	B1	279	24	NOVO	M	13	G	32	ENTRE 1 E 2 ANOS	0
98855	B237	750	20	NOVO	F	10	G	24	ENTRE 1 E 2 ANOS	0
98856	B237	2390	38	NOVO	M	14	D	NULL	ATÉ 1 ANO	0
98857	B1	700	13	VIP	M	0	D	38	ENTRE 9 E 14 ANOS	1
98858	B237	360	10	NOVO	M	16	B	18	ENTRE 1 E 2 ANOS	1
98867	B237	150	18	VIP	M	0	B	80	MAIOR OU IGUAL A 15	1
98871	B1	560	11	NEUTRO	F	3	B	43	ENTRE 9 E 14 ANOS	0
98872	B1	560	19	NEUTRO	F	3	B	43	ENTRE 9 E 14 ANOS	0
98873	B1	240	17	NOVO	M	0	B	67	ENTRE 2 E 4 ANOS	1
98874	B1	1040	14	NOVO	M	16	B	18	ATÉ 1 ANO	0
98878	B237	300	10	NOVO	F	12	B	NULL	ENTRE 1 E 2 ANOS	0
98879	B237	300	21	NOVO	F	12	B	NULL	ENTRE 1 E 2 ANOS	0
98880	B237	300	15	NOVO	F	12	B	NULL	ENTRE 1 E 2 ANOS	0
98881	B237	300	15	NOVO	F	12	B	NULL	ENTRE 1 E 2 ANOS	0
98882	B1	500	12	NOVO	M	6	B	22	ENTRE 1 E 2 ANOS	0
98883	B1	450	10	NOVO	M	6	B	22	ENTRE 1 E 2 ANOS	0
98889	B1	585	8	NOVO	 	0	B	46	ENTRE 4 E 9 ANOS	1
98894	B341	1400	10	NOVO	F	1	B	21	ENTRE 2 E 4 ANOS	0
98895	B341	1400	6	NOVO	F	1	B	21	ENTRE 2 E 4 ANOS	0
98896	B341	1400	14	NOVO	F	1	B	21	ENTRE 2 E 4 ANOS	0
98912	B341	1006.3	18	NOVO	M	1	F	NULL	ATÉ 1 ANO	1
98913	B1	1456.8	29	NEUTRO	 	0	F	53	ENTRE 1 E 2 ANOS	0
98914	B1	1486.3	16	EXPERIENTE	M	16	F	43	ENTRE 1 E 2 ANOS	0
98914	B1	1486.3	16	EXPERIENTE	M	16	F	43	ENTRE 1 E 2 ANOS	0
98915	B104	1367.53	40	NEUTRO	M	4	F	39	ENTRE 1 E 2 ANOS	0
98916	B104	1765	25	NEUTRO	M	4	F	39	ENTRE 1 E 2 ANOS	0
98917	B33	665	23	NEUTRO	M	11	F	39	ENTRE 1 E 2 ANOS	0
98918	B1	5000	20	NEUTRO	F	0	F	34	ENTRE 9 E 14 ANOS	0
98920	B1	67	25	EXPERIENTE	M	5	E	30	ENTRE 4 E 9 ANOS	1
98923	B756	223	21	NOVO	M	3	E	NULL	ENTRE 1 E 2 ANOS	0
98924	B756	223	21	NOVO	M	3	E	NULL	ENTRE 1 E 2 ANOS	0
98925	B756	60	22	NOVO	M	0	E	56	ENTRE 1 E 2 ANOS	0
98929	B1	115	16	NEUTRO	I	3	E	38	ENTRE 9 E 14 ANOS	1
98930	B1	300	17	NEUTRO	 	0	E	33	ENTRE 2 E 4 ANOS	1
98931	B237	155	16	EXPERIENTE	 	0	E	32	ENTRE 4 E 9 ANOS	1
98932	B1	108	21	NOVO	F	5	E	30	ENTRE 4 E 9 ANOS	1
98933	B1	69	26	NOVO	F	5	E	30	ENTRE 4 E 9 ANOS	1
98935	B237	595	18	NOVO	 	12	E	69	ATÉ 1 ANO	0
98936	B237	288	22	EXPERIENTE	 	6	E	41	ENTRE 1 E 2 ANOS	0
98938	B1	55	23	NOVO	M	1	E	36	ENTRE 9 E 14 ANOS	1
98939	B1	295	19	EXPERIENTE	M	0	E	NULL	ENTRE 1 E 2 ANOS	0
98940	B1	466	27	NOVO	M	0	E	44	MAIOR OU IGUAL A 15	1
98941	B1	500	15	NOVO	F	12	E	58	ENTRE 4 E 9 ANOS	0
98942	B1	500	21	NOVO	F	12	E	58	ENTRE 4 E 9 ANOS	1
98943	B1	500	18	NOVO	F	12	E	58	ENTRE 4 E 9 ANOS	0
98944	B1	329	19	NOVO	M	0	E	49	ENTRE 2 E 4 ANOS	1
98950	B1	500	14	NEUTRO	 	16	E	50	ENTRE 9 E 14 ANOS	0
98951	B1	500	17	NEUTRO	 	16	E	51	ENTRE 9 E 14 ANOS	0
98952	B1	500	11	NEUTRO	 	16	E	51	ENTRE 9 E 14 ANOS	0
98953	B237	500	21	NOVO	F	16	E	50	MAIOR OU IGUAL A 15	0
98954	B237	500	11	NOVO	F	16	E	50	MAIOR OU IGUAL A 15	0
98955	B237	500	23	NOVO	F	16	E	50	MAIOR OU IGUAL A 15	0
98956	B237	500	42	NOVO	F	16	E	50	MAIOR OU IGUAL A 15	0
98957	B1	600	18	NOVO	M	14	E	38	ENTRE 2 E 4 ANOS	0
98958	B1	600	21	NOVO	M	14	E	38	ENTRE 2 E 4 ANOS	0
98959	B1	600	21	NOVO	M	14	E	38	ENTRE 4 E 9 ANOS	0
98966	B1	132	22	VIP	M	14	E	43	MAIOR OU IGUAL A 15	1
98967	B1	131	20	VIP	M	14	E	43	MAIOR OU IGUAL A 15	0
98968	B756	600	16	NEUTRO	M	0	E	34	ENTRE 9 E 14 ANOS	1
98969	B237	416	21	NEUTRO	 	0	E	31	ENTRE 4 E 9 ANOS	1
98970	B237	416	20	NEUTRO	 	0	E	32	ENTRE 4 E 9 ANOS	1
98971	B1	700	13	EXPERIENTE	M	0	E	31	ENTRE 2 E 4 ANOS	1
98972	B1	100	21	NOVO	M	0	E	32	ENTRE 9 E 14 ANOS	1
98973	B341	996.5	18	NEUTRO	M	0	E	43	MAIOR OU IGUAL A 15	1
98980	B1	400	17	NEUTRO	F	0	E	60	MAIOR OU IGUAL A 15	0
98981	B1	600	14	EXPERIENTE	F	7	E	27	ENTRE 2 E 4 ANOS	0
98982	B1	600	21	EXPERIENTE	F	7	E	27	ENTRE 2 E 4 ANOS	0
98983	B1	600	10	EXPERIENTE	F	7	E	27	ENTRE 2 E 4 ANOS	0
98990	B1	500	19	NEUTRO	M	0	E	36	ENTRE 9 E 14 ANOS	1
98991	B237	500	27	NOVO	 	3	E	56	ENTRE 1 E 2 ANOS	0
98992	B237	500	25	NOVO	 	3	E	56	ENTRE 1 E 2 ANOS	0
98993	B237	500	18	NOVO	 	3	E	56	ENTRE 1 E 2 ANOS	0
98994	B237	566	16	VIP	M	9	E	28	ENTRE 4 E 9 ANOS	0
98995	B237	566	24	VIP	M	9	E	28	ENTRE 4 E 9 ANOS	0
98996	B237	566	14	VIP	M	9	E	28	ENTRE 4 E 9 ANOS	0
98997	B237	566	16	VIP	M	9	E	28	ENTRE 4 E 9 ANOS	0
98998	B237	566	17	VIP	M	9	E	28	ENTRE 4 E 9 ANOS	0
98999	B1	440	15	NOVO	M	0	E	NULL	ENTRE 4 E 9 ANOS	1
99000	B341	93	28	NEUTRO	M	4	E	35	ENTRE 1 E 2 ANOS	0
99001	B1	115	28	NOVO	F	15	D	49	ENTRE 1 E 2 ANOS	0
99002	B237	2000	35	NOVO	M	16	D	32	ENTRE 2 E 4 ANOS	0
99003	B1	91	79	EXPERIENTE	M	12	D	56	ENTRE 1 E 2 ANOS	0
99004	B341	880	28	NEUTRO	M	0	D	35	ENTRE 1 E 2 ANOS	0
99005	B1	300	21	NEUTRO	F	0	D	42	ENTRE 4 E 9 ANOS	1
99007	B237	100	22	NOVO	M	0	D	41	ENTRE 1 E 2 ANOS	1
99008	B1	100	17	NEUTRO	M	16	E	47	ENTRE 9 E 14 ANOS	0
99009	B1	108	21	NEUTRO	M	16	E	47	ENTRE 9 E 14 ANOS	0
99010	B341	625	14	NOVO	F	16	D	34	ENTRE 4 E 9 ANOS	0
99011	B341	625	21	NOVO	F	16	D	34	ENTRE 4 E 9 ANOS	0
99012	B409	1000	10	EXPERIENTE	M	2	D	32	ENTRE 2 E 4 ANOS	0
99013	B104	466	12	NOVO	F	14	D	37	ENTRE 1 E 2 ANOS	0
99014	B104	466	8	NOVO	F	14	D	37	ENTRE 1 E 2 ANOS	0
99015	B237	80	18	NOVO	F	5	D	25	ENTRE 1 E 2 ANOS	0
99016	B341	146	18	NOVO	F	9	D	27	ENTRE 1 E 2 ANOS	0
99017	B341	333	17	NOVO	F	0	D	28	ENTRE 4 E 9 ANOS	0
99018	B341	333	11	NOVO	F	0	D	31	ENTRE 1 E 2 ANOS	0
99019	B1	60	26	EXPERIENTE	 	3	D	27	ENTRE 1 E 2 ANOS	1
99020	B1	750	20	NEUTRO	F	0	D	57	ENTRE 4 E 9 ANOS	1
99021	B1	750	23	NEUTRO	F	0	D	57	ENTRE 4 E 9 ANOS	0
99022	B33	146	20	EXPERIENTE	F	16	D	54	ENTRE 2 E 4 ANOS	0
99023	B341	433	18	EXPERIENTE	F	1	D	57	ENTRE 4 E 9 ANOS	1
99024	B237	380	24	EXPERIENTE	F	0	D	52	MAIOR OU IGUAL A 15	1
99025	B237	485	19	EXPERIENTE	F	0	D	52	MAIOR OU IGUAL A 15	1
99026	B33	1000	17	EXPERIENTE	F	15	D	51	MAIOR OU IGUAL A 15	0
99027	B33	1000	10	EXPERIENTE	F	15	D	51	MAIOR OU IGUAL A 15	0
99028	B33	1000	8	EXPERIENTE	F	15	D	51	MAIOR OU IGUAL A 15	0
99029	B33	1000	13	EXPERIENTE	F	15	D	51	MAIOR OU IGUAL A 15	0
99030	B33	1000	8	EXPERIENTE	F	15	D	51	MAIOR OU IGUAL A 15	0
99031	B1	166	19	EXPERIENTE	F	0	D	52	ENTRE 4 E 9 ANOS	1
99032	B412	764	8	NEUTRO	M	3	D	45	ENTRE 4 E 9 ANOS	0
99033	B412	764	6	NEUTRO	M	3	D	45	ENTRE 4 E 9 ANOS	0
99034	B412	764	16	NEUTRO	M	3	D	45	ENTRE 4 E 9 ANOS	0
99036	B341	110	20	NOVO	F	0	D	48	ENTRE 9 E 14 ANOS	1
99040	B237	860	18	NEUTRO	F	6	D	43	MAIOR OU IGUAL A 15	1
99041	B341	650	13	NOVO	M	1	D	42	ENTRE 1 E 2 ANOS	0
99042	B1	880.7	17	EXPERIENTE	 	0	D	38	ENTRE 9 E 14 ANOS	1
99043	B1	877	6	EXPERIENTE	 	0	D	38	ENTRE 9 E 14 ANOS	1
99044	B1	877	19	EXPERIENTE	 	0	D	38	ENTRE 9 E 14 ANOS	1
99045	B33	543	19	EXPERIENTE	M	1	D	38	ENTRE 2 E 4 ANOS	0
99050	B237	333.75	17	NEUTRO	F	4	D	35	ENTRE 9 E 14 ANOS	0
99052	B341	1000	14	EXPERIENTE	F	1	D	33	ENTRE 9 E 14 ANOS	1
99053	B341	1000	15	EXPERIENTE	F	1	D	33	ENTRE 9 E 14 ANOS	0
99057	B341	342	25	NOVO	F	6	D	31	ENTRE 1 E 2 ANOS	0
99058	B341	483	20	NEUTRO	M	0	D	31	ENTRE 1 E 2 ANOS	0
99059	B1	290	25	EXPERIENTE	F	16	D	55	ENTRE 1 E 2 ANOS	0
99060	B1	334	18	NOVO	F	3	D	31	ENTRE 4 E 9 ANOS	0
99061	B1	334	13	NOVO	F	3	D	31	ENTRE 4 E 9 ANOS	0
99063	B237	500	24	EXPERIENTE	F	9	D	37	MAIOR OU IGUAL A 15	0
99064	B237	133	19	EXPERIENTE	F	9	D	37	MAIOR OU IGUAL A 15	0
99065	B237	133	13	EXPERIENTE	F	9	D	37	MAIOR OU IGUAL A 15	0
99066	B1	300	18	NEUTRO	F	4	D	40	ENTRE 4 E 9 ANOS	1
99067	B341	564	18	NEUTRO	F	13	D	37	ENTRE 9 E 14 ANOS	0
99069	B1	500	14	EXPERIENTE	M	0	D	38	ENTRE 4 E 9 ANOS	1
99070	B1	600	20	EXPERIENTE	M	16	D	33	ENTRE 9 E 14 ANOS	0
99071	B1	600	21	EXPERIENTE	M	16	D	33	ENTRE 9 E 14 ANOS	0
99072	B1	600	31	EXPERIENTE	M	16	D	33	ENTRE 9 E 14 ANOS	0
99073	B399	602.05	25	EXPERIENTE	 	5	E	30	ENTRE 9 E 14 ANOS	1
99074	B399	602.06	35	EXPERIENTE	 	5	E	30	ENTRE 9 E 14 ANOS	0
99075	B104	2000	30	NOVO	F	0	E	34	ATÉ 1 ANO	0
99077	B1	855.58	25	NOVO	M	7	E	54	MAIOR OU IGUAL A 15	0
99078	B1	855	21	NOVO	M	7	E	54	MAIOR OU IGUAL A 15	0
99079	B1	855	51	NOVO	M	7	E	54	MAIOR OU IGUAL A 15	0
99080	B1	855	24	NOVO	M	7	E	54	MAIOR OU IGUAL A 15	0
99081	B237	1200	25	NEUTRO	I	0	E	48	MAIOR OU IGUAL A 15	0
99082	B237	1638.24	49	VIP	I	0	E	51	MAIOR OU IGUAL A 15	1
99083	B104	1801.39	22	NEUTRO	M	12	E	47	ENTRE 1 E 2 ANOS	0
99084	B237	860	34	NEUTRO	M	0	E	47	MAIOR OU IGUAL A 15	0
99085	B237	860	34	NEUTRO	M	0	E	48	MAIOR OU IGUAL A 15	1
99091	B104	2065.93	13	EXPERIENTE	M	1	E	59	MAIOR OU IGUAL A 15	0
99092	B104	2064	12	EXPERIENTE	M	1	E	59	MAIOR OU IGUAL A 15	0
99093	B104	2064	11	EXPERIENTE	M	1	E	59	MAIOR OU IGUAL A 15	0
99094	B237	81	49	NEUTRO	F	5	E	43	MAIOR OU IGUAL A 15	0
99098	B237	200	25	NOVO	M	1	E	37	ENTRE 1 E 2 ANOS	0
99099	B37	1500	15	VIP	M	3	E	29	ENTRE 4 E 9 ANOS	0
99100	B1	1000	13	NOVO	M	13	E	28	ENTRE 4 E 9 ANOS	0
99101	B1	1000	15	NOVO	M	13	E	29	ENTRE 4 E 9 ANOS	0
99102	B1	1000	28	NOVO	M	13	E	29	ENTRE 4 E 9 ANOS	0
99104	B33	254	28	NOVO	M	5	E	28	ENTRE 1 E 2 ANOS	0
99105	B33	254	35	NOVO	M	5	E	28	ENTRE 1 E 2 ANOS	0
99106	B33	254	31	NOVO	M	5	E	29	ENTRE 1 E 2 ANOS	0
99107	B237	100	58	NEUTRO	F	1	E	33	ENTRE 1 E 2 ANOS	1
99108	B1	467.27	28	NOVO	 	6	E	28	ENTRE 2 E 4 ANOS	1
99110	B237	114.13	33	NOVO	M	0	E	NULL	ENTRE 2 E 4 ANOS	0
99112	B33	265.8	56	NOVO	F	2	E	62	ATÉ 1 ANO	0
99115	B237	590	28	NOVO	F	9	E	NULL	ENTRE 1 E 2 ANOS	0
99116	B237	590	33	NOVO	F	9	E	NULL	ENTRE 1 E 2 ANOS	0
99119	B1	833.33	24	NEUTRO	F	16	E	51	ENTRE 1 E 2 ANOS	0
99120	B1	833.33	29	NEUTRO	F	16	E	51	ENTRE 1 E 2 ANOS	0
99121	B1	833.33	26	NEUTRO	F	16	E	51	ENTRE 1 E 2 ANOS	0
99122	B1	833.33	20	NEUTRO	F	16	E	51	ENTRE 1 E 2 ANOS	0
99123	B1	833.35	29	NEUTRO	F	16	E	51	ENTRE 1 E 2 ANOS	0
99134	B237	345.5	27	NOVO	F	0	E	48	ENTRE 9 E 14 ANOS	1
99135	B341	1075	50	NOVO	 	0	E	62	ENTRE 1 E 2 ANOS	0
99136	B1	1000	23	VIP	F	0	E	47	ENTRE 4 E 9 ANOS	0
99139	B104	66	22	NOVO	M	6	E	28	ENTRE 1 E 2 ANOS	1
99141	B399	950	21	NOVO	M	1	E	30	ENTRE 2 E 4 ANOS	1
99144	B237	1224.53	19	NOVO	 	0	E	69	MAIOR OU IGUAL A 15	1
99145	B237	246.5	18	NEUTRO	F	0	E	36	ENTRE 9 E 14 ANOS	1
99146	B237	1759.5	26	NOVO	F	16	E	34	ENTRE 9 E 14 ANOS	1
99147	B237	150	25	NEUTRO	 	16	E	34	ENTRE 9 E 14 ANOS	0
99148	B237	150	39	NEUTRO	 	16	E	34	ENTRE 9 E 14 ANOS	0
99149	B237	197	15	NOVO	M	9	F	31	ENTRE 4 E 9 ANOS	0
99150	B237	197	30	NOVO	M	9	F	32	ENTRE 4 E 9 ANOS	0
99152	B1	205.63	15	NOVO	M	16	F	29	ENTRE 1 E 2 ANOS	0
99153	B1	201	21	NOVO	M	16	F	29	ENTRE 1 E 2 ANOS	0
99154	B1	201	19	NOVO	M	16	F	29	ENTRE 1 E 2 ANOS	0
99155	B1	201	21	NOVO	M	16	F	29	ENTRE 1 E 2 ANOS	1
99156	B1	201	16	NOVO	M	16	F	29	ENTRE 1 E 2 ANOS	0
99158	B341	80.4	19	NOVO	M	13	F	24	ATÉ 1 ANO	0
99159	B341	76	33	NOVO	M	13	F	25	ATÉ 1 ANO	0
99160	B341	76	29	NOVO	M	13	F	25	ATÉ 1 ANO	0
99161	B341	76	16	NOVO	M	13	F	25	ENTRE 1 E 2 ANOS	0
99162	B341	76	12	NOVO	M	13	F	25	ENTRE 1 E 2 ANOS	0
99163	B237	170.2	35	NEUTRO	F	9	F	26	ENTRE 1 E 2 ANOS	0
99164	B237	167	24	NEUTRO	F	9	F	26	ENTRE 1 E 2 ANOS	0
99165	B237	167	18	NEUTRO	F	9	F	26	ENTRE 1 E 2 ANOS	0
99166	B237	127.47	25	NEUTRO	F	9	F	26	ENTRE 1 E 2 ANOS	0
99167	B237	127	16	NEUTRO	F	9	F	26	ENTRE 1 E 2 ANOS	0
99168	B237	127	20	NEUTRO	F	9	F	26	ENTRE 1 E 2 ANOS	0
99169	B237	127	36	NEUTRO	F	9	F	26	ENTRE 1 E 2 ANOS	0
99170	B237	96.14	28	NOVO	 	16	F	24	ENTRE 1 E 2 ANOS	1
99172	B33	138	28	NOVO	M	1	F	NULL	ENTRE 1 E 2 ANOS	0
99173	B237	102.04	31	NEUTRO	F	2	F	65	MAIOR OU IGUAL A 15	0
99174	B104	220	21	NOVO	M	5	F	37	ENTRE 1 E 2 ANOS	0
99175	B104	220	23	NOVO	M	5	F	37	ENTRE 1 E 2 ANOS	0
99176	B104	220	35	NOVO	M	5	F	37	ENTRE 1 E 2 ANOS	0
99177	B104	220	30	NOVO	M	5	F	37	ENTRE 1 E 2 ANOS	0
99178	B104	220	35	NOVO	M	5	F	37	ENTRE 1 E 2 ANOS	0
99181	B1	186.34	21	NOVO	M	9	F	51	ENTRE 2 E 4 ANOS	0
99182	B1	183	59	NOVO	M	9	F	51	ENTRE 2 E 4 ANOS	0
99183	B1	183	23	NOVO	M	9	F	51	ENTRE 2 E 4 ANOS	0
99184	B1	183	16	NOVO	M	9	F	51	ENTRE 2 E 4 ANOS	0
99185	B1	118.77	13	NOVO	M	9	F	51	ENTRE 2 E 4 ANOS	0
99186	B237	70	24	NEUTRO	M	0	F	53	ENTRE 9 E 14 ANOS	0
99186	B237	70	24	NEUTRO	M	0	F	53	ENTRE 9 E 14 ANOS	0
99187	B237	70	22	NEUTRO	M	0	F	54	ENTRE 9 E 14 ANOS	1
99188	B341	76.89	21	EXPERIENTE	 	10	F	50	MAIOR OU IGUAL A 15	1
99189	B341	76	22	EXPERIENTE	 	10	F	50	MAIOR OU IGUAL A 15	0
99190	B341	76	32	EXPERIENTE	 	10	F	50	MAIOR OU IGUAL A 15	0
99191	B341	288	29	EXPERIENTE	M	1	F	57	ENTRE 9 E 14 ANOS	0
99194	B341	328	37	EXPERIENTE	F	0	F	47	ENTRE 4 E 9 ANOS	0
99195	B33	153.96	24	NEUTRO	I	10	F	44	ENTRE 9 E 14 ANOS	0
99196	B33	153.96	28	NEUTRO	I	10	F	44	ENTRE 9 E 14 ANOS	0
99197	B33	153.96	41	NEUTRO	I	10	F	44	ENTRE 9 E 14 ANOS	0
99198	B237	265	41	NEUTRO	 	16	F	44	ENTRE 9 E 14 ANOS	1
99199	B237	265	19	NEUTRO	 	16	F	44	ENTRE 9 E 14 ANOS	1
99204	B237	842.63	23	NOVO	M	2	F	43	ENTRE 4 E 9 ANOS	0
99205	B104	125	31	NOVO	M	5	F	39	ENTRE 1 E 2 ANOS	0
99206	B104	125	28	NOVO	M	5	F	39	ENTRE 1 E 2 ANOS	0
99207	B237	1747.41	30	EXPERIENTE	 	11	F	38	ENTRE 9 E 14 ANOS	0
99208	B237	152	23	NOVO	M	6	F	41	ENTRE 1 E 2 ANOS	0
99209	B237	152	27	NOVO	M	6	F	41	ENTRE 1 E 2 ANOS	0
99210	B237	152	31	NOVO	M	6	F	41	ENTRE 1 E 2 ANOS	0
99211	B237	152	37	NOVO	M	6	F	41	ENTRE 1 E 2 ANOS	0
99212	B341	348	32	VIP	F	0	F	43	ENTRE 4 E 9 ANOS	1
99214	B237	370.51	24	NEUTRO	M	5	F	41	ENTRE 1 E 2 ANOS	1
99215	B33	50	40	NOVO	F	13	F	35	ATÉ 1 ANO	0
99216	B33	49	20	NOVO	F	13	F	35	ATÉ 1 ANO	0
99217	B33	49	29	NOVO	F	13	F	35	ENTRE 1 E 2 ANOS	0
99218	B33	49	22	NOVO	F	13	F	35	ENTRE 1 E 2 ANOS	0
99219	B33	49	33	NOVO	F	13	F	35	ENTRE 1 E 2 ANOS	0
99220	B341	50	21	NOVO	M	6	F	30	ENTRE 1 E 2 ANOS	0
99221	B341	50	22	NOVO	M	6	F	30	ENTRE 1 E 2 ANOS	0
99222	B341	50	39	NOVO	M	6	F	30	ENTRE 1 E 2 ANOS	0
99222	B341	50	39	NOVO	M	6	F	30	ENTRE 1 E 2 ANOS	0
99226	B1	259.47	34	NEUTRO	M	6	F	32	ENTRE 1 E 2 ANOS	0
99227	B1	257	23	NEUTRO	M	6	F	32	ENTRE 1 E 2 ANOS	0
99228	B1	257	23	NEUTRO	M	6	F	32	ENTRE 1 E 2 ANOS	0
99229	B1	257	26	NEUTRO	M	6	F	32	ENTRE 1 E 2 ANOS	0
99230	B1	257	17	NEUTRO	M	6	F	32	ENTRE 1 E 2 ANOS	0
99231	B399	236	23	VIP	F	0	F	24	ENTRE 2 E 4 ANOS	1
99232	B341	260.73	36	VIP	M	5	F	38	MAIOR OU IGUAL A 15	0
99234	B341	392	24	NOVO	M	6	F	37	ENTRE 9 E 14 ANOS	1
99235	B341	392	27	NOVO	M	6	F	37	ENTRE 9 E 14 ANOS	1
99236	B341	392	25	NOVO	M	6	F	37	ENTRE 9 E 14 ANOS	0
99237	B237	79.13	38	NEUTRO	M	12	F	38	ENTRE 4 E 9 ANOS	0
99238	B1	254	17	VIP	M	9	F	35	ENTRE 9 E 14 ANOS	0
99239	B1	254	13	VIP	M	9	F	35	ENTRE 9 E 14 ANOS	0
99240	B1	254	28	VIP	M	9	F	35	ENTRE 9 E 14 ANOS	0
99241	B1	254	22	VIP	M	9	F	35	ENTRE 9 E 14 ANOS	0
99242	B237	933.65	46	NEUTRO	M	15	F	36	ENTRE 9 E 14 ANOS	0
99243	B237	931	23	NEUTRO	M	15	F	36	ENTRE 9 E 14 ANOS	0
99244	B237	931	20	NEUTRO	M	15	F	36	ENTRE 9 E 14 ANOS	0
99245	B341	278.46	14	NOVO	M	0	F	35	ENTRE 1 E 2 ANOS	0
99246	B341	278	14	NOVO	M	0	F	35	ENTRE 1 E 2 ANOS	0
99247	B341	278	7	NOVO	M	0	F	35	ENTRE 1 E 2 ANOS	0
99248	B341	258.06	23	EXPERIENTE	 	1	F	34	ENTRE 4 E 9 ANOS	0
99249	B341	94	31	NEUTRO	M	14	F	33	ENTRE 2 E 4 ANOS	0
99250	B341	94	46	NEUTRO	M	14	F	33	ENTRE 2 E 4 ANOS	0
99251	B341	94	24	NEUTRO	M	14	F	33	ENTRE 2 E 4 ANOS	0
99252	B341	86.6	40	NOVO	F	6	G	NULL	ENTRE 1 E 2 ANOS	0
99253	B341	710	39	NOVO	M	9	G	33	ENTRE 1 E 2 ANOS	0
99254	B341	710	24	NOVO	M	9	G	33	ENTRE 1 E 2 ANOS	0
99255	B341	710	58	NOVO	M	9	G	34	ENTRE 1 E 2 ANOS	0
99256	B341	180	39	VIP	F	3	G	49	ENTRE 9 E 14 ANOS	0
99257	B341	120	34	NEUTRO	M	3	G	47	ENTRE 1 E 2 ANOS	0
99258	B341	200	39	NOVO	M	9	G	40	ENTRE 1 E 2 ANOS	0
99259	B341	100	63	NEUTRO	F	0	G	45	ENTRE 4 E 9 ANOS	0
99260	B341	100	27	NEUTRO	F	0	G	45	ENTRE 4 E 9 ANOS	0
99261	B237	171.62	21	VIP	F	0	E	26	ENTRE 2 E 4 ANOS	1
99262	B341	93.78	15	EXPERIENTE	F	0	E	36	ENTRE 4 E 9 ANOS	1
99263	B1	251.75	20	VIP	F	1	E	35	MAIOR OU IGUAL A 15	1
99264	B399	466.51	14	VIP	F	8	E	32	ENTRE 2 E 4 ANOS	1
99265	B399	466.52	10	VIP	F	8	E	32	ENTRE 2 E 4 ANOS	1
99266	B104	145	14	VIP	F	8	F	30	ENTRE 2 E 4 ANOS	0
99267	B104	145	25	VIP	F	8	F	30	ENTRE 2 E 4 ANOS	0
99268	B104	144.9	32	VIP	F	8	F	30	ENTRE 2 E 4 ANOS	1
99269	B341	50	20	NOVO	M	5	F	29	ENTRE 1 E 2 ANOS	0
